k,Baumannia,Psychromonas,Sphingomonas,Roseiflexus,Hydrogenobaculum,Alteromonas,Denitrovibrio,Frankia,Candidatus,Corynebacterium
7,579.8738119,579.8738119,612.8967434,100000221.6,688.6822156,100000104.2,615.6856412,611.0870948,100000306.9,600.2112727,100000050.8
7,580.8577447,580.8577447,616.282601,100000140.3,681.5788283,616.008732,626.2440892,627.281335,100000140.8,601.1426989,100000062
7,596.2001484,596.2001484,624.596041,722.8736224,695.8879094,591.6701757,633.727819,622.8973383,100000000,607.861309,100000000
7,603.8478428,599.1393678,601.6642901,731.4765807,665.4318446,599.7632216,603.9712136,608.5830098,100000087.5,586.4132222,100000000
7,593.4189725,593.4189725,613.0331858,100000000,697.8308338,633.7056133,619.1611025,631.5792261,100000138.1,609.6337695,100000013.2
7,627.6887144,627.6887144,610.5526363,683.4256701,663.2806713,656.3324614,616.4102244,627.8261689,100000048.8,630.1701138,100000033.1
7,605.301778,598.3982273,605.9165678,100000081.2,697.5286281,100000171.5,624.3002801,614.9773445,100000111.7,100000133,100000025.8
7,601.6341023,601.6341023,606.1114812,100000288.9,664.4603462,627.0082787,606.2367603,614.4972202,757.1107529,605.9900978,100000213.3
7,583.9485223,583.9485223,601.5544276,100000239.4,704.2600565,597.9931239,613.4509427,609.6500511,100000126.7,598.9245018,100000086
7,602.9880281,602.9880281,638.3176734,717.6569233,670.7026476,639.9855164,625.049162,631.039998,100000060.1,633.7544324,100000058.7
7,609.247688,609.247688,627.8235181,100000087.8,662.6937077,642.1651352,630.0794612,629.0510876,100000000,626.5444834,100000000
7,596.9407198,596.9407198,623.7804991,711.5853538,667.9956787,605.2499882,611.4688892,620.0083023,100000087.5,619.8821694,100000344
7,585.7102505,585.7102505,588.8017558,706.0053095,678.7247471,610.9854614,600.2719874,603.5051142,100000013.6,601.1720965,100000012.5
7,567.3728834,567.3728834,570.2831857,740.8431496,697.6500329,585.8749968,589.7673128,580.5139844,100000061.7,564.6043128,100000000
7,585.9258109,582.2514853,600.1347549,100000000,700.3483148,582.6840946,617.6453474,594.7960651,765.54553,588.4962063,100000098.5
7,593.8437097,567.6832881,579.3137038,100000328,715.7869728,598.4018761,607.3819237,619.7536456,100000047.3,574.4449576,100000064.8
7,612.0214599,612.0214599,609.3684585,100000108.1,668.0474776,100000000,614.0442853,607.3311536,729.3105466,608.6959802,100000117.8
7,622.8737787,622.8737787,637.4540016,714.1400082,668.5919338,642.6270024,632.978642,631.9357278,100000000,636.0655809,100000252.3
7,543.6635285,543.6635285,586.7101565,738.7446003,701.0788069,535.7543878,607.2157316,567.1172611,100000025.8,551.9844251,100000125.5
7,632.2477161,632.2477161,624.225055,100000293.5,654.9593516,100000097.1,613.3362605,652.4708927,100000024.2,635.7900193,100000178
7,593.6252737,593.6252737,623.5638445,722.0916126,664.4128965,100000009.3,609.5817239,630.0239823,100000346.2,100000151.9,100000195.6
7,568.9038513,568.9038513,605.527071,100000040.7,732.3256657,600.5259121,623.4312194,618.7530772,100000146.1,589.0378101,100000000
7,570.4703742,570.4703742,607.8195019,100000511.2,691.2921942,606.4478758,617.3563886,601.6931908,778.7899608,597.3959522,100000262.9
7,578.7342531,578.7342531,604.2084234,100000025.1,729.5998584,611.6365595,624.08363,634.9945395,100000000,602.0525102,100000000
7,548.5377789,548.5377789,588.1263873,100000148,707.3240153,608.3676729,609.8548398,612.858977,100000052.3,579.6175738,100000024.5
7,593.1520358,591.0603853,602.3167068,100000404.7,679.0635289,625.5199032,627.2568903,628.5643533,100000046.8,601.5962076,100000093.6
7,611.0728145,611.0728145,607.5232314,718.9889664,675.4480401,613.8935166,618.8675725,603.8676039,100000334.9,612.6564956,100000064.9
7,580.5035154,580.5035154,606.0221011,100000000,687.0782117,641.129053,606.9993041,649.3915788,100000079.1,610.1390576,100000000
7,550.8371508,550.8371508,584.842408,100000186.2,690.1605326,575.5118101,598.4697267,599.6430323,100000095.2,567.2901061,100000136.3
7,587.0351496,587.0351496,613.2289193,100000062,705.7190699,611.7120774,636.1840981,611.6775177,100000000,604.3524239,100000036.6
7,570.5940784,570.5940784,596.662364,100000295.5,690.8985834,612.7991278,608.6598229,622.9383282,100000057.9,597.4705556,100000070.3
7,604.0931078,604.0931078,626.3339112,100000012.6,683.6905857,632.3132382,629.9315364,643.4313284,100000012.5,631.9631443,100000065.5
7,627.2999904,627.2999904,637.4374841,100000510.6,670.5260513,100000280.7,642.3438008,634.1211314,100000199.7,642.9155289,100000114.5
7,593.4516666,593.4516666,607.8779761,100000085.7,686.214581,595.5264403,608.1326723,603.8349973,100000058.3,601.4586545,100000026.5
7,606.7924411,606.7924411,625.4686519,733.5666679,675.2217029,625.6802566,629.2720331,647.229632,100000059.6,623.5288603,100000100.2
7,577.5990029,577.5990029,592.9859194,100000439.5,674.7633597,623.0321263,599.4197385,608.5067254,100000063.6,596.0586787,100000039.4
7,596.8870437,591.8032459,608.1703443,100000099.6,707.1566577,631.3768162,623.0452428,633.5889553,100000056.2,609.2722408,100000125.5
7,587.0140244,587.0140244,597.8748052,100000179.1,692.8941131,594.8695257,617.5118528,606.6965844,100000115.4,588.4200849,100000012.1
7,612.9289852,612.9289852,615.3189913,733.4662967,667.1479161,632.9224687,621.6288539,622.9007407,743.4741851,612.818665,100000174.1
7,599.3249849,599.3249849,629.5535473,100000148.6,664.1751103,636.4621964,629.2906015,631.4078311,100000039.5,614.0033871,100000183.2
7,612.5310456,612.5310456,626.9807157,100000175.1,665.4738294,641.6836885,623.4187763,628.6744243,100000233.8,636.0149274,100000135
7,591.9068821,591.9068821,600.585824,100000049.6,100000129.9,100000250.4,606.3078924,633.8175926,100000262.8,607.7631154,100000012.6
7,593.6746575,593.6746575,615.9637982,100000133.8,701.1850115,636.1094593,621.566245,637.7232662,100000093.6,624.4241349,100000056
7,553.1986113,553.1986113,570.0922242,772.5163628,708.0588998,554.7615847,596.0021629,572.1542404,100000012.9,551.4239582,100000000
7,561.7003841,561.7003841,584.0322502,760.2880925,702.8496718,580.4455497,599.2232414,599.9904204,100000000,577.6717419,100000012.1
7,532.791214,532.791214,566.8759041,100000293.6,728.0483441,573.7549752,593.69203,592.5287992,100000285.7,559.6228237,100000000
7,601.0409419,601.0409419,611.0017288,100000200.8,679.1397935,100000076.2,605.7822381,619.2673256,100000252.6,617.2568088,100000040.1
7,594.7678418,594.7678418,596.8555274,730.7069256,681.0733524,615.574872,597.0512822,620.6781879,100000027.8,608.5718569,100000038.3
7,501.013727,501.013727,545.143715,100000097.9,660.4177838,555.1537801,570.819847,558.7234528,100000037.1,535.1119763,100000012.6
7,612.1653468,612.1653468,619.3635363,720.928106,689.8341982,612.8634357,621.8345198,609.9387703,100000111.6,621.9021494,100000096.8
7,589.3853289,589.3853289,611.5444695,100000624.6,675.1396045,600.3180565,615.2730605,613.6411381,100000160,607.4341002,100000048.1
7,581.5286339,581.5286339,594.446891,100000028.1,668.703177,647.7883268,611.10067,607.1682747,712.3157536,600.0759482,100000000
7,590.5338026,590.5338026,591.7637345,100000275.8,678.9996445,590.0285711,606.6593358,604.8117109,100000000,592.4889428,100000000
7,610.7012557,610.7012557,621.0935752,100000560.1,679.8103693,641.1589134,643.7671972,639.6955708,100000122.7,639.4522751,100000094.7
7,589.1850188,589.1850188,595.4048679,100000232.4,670.4803726,603.6709522,595.3878376,615.816007,100000023.4,604.0851635,100000012.1
7,552.7612097,552.7612097,586.4070356,100000291.3,714.3476119,601.2464064,607.2527268,610.3256751,100000013.6,572.5235849,100000012.5
7,604.3915701,604.3915701,595.9834733,744.2280938,688.2143562,590.4856156,609.6559755,623.9432981,757.3402704,598.766487,100000014
7,560.3845005,560.3845005,588.4208756,746.1796264,703.5820346,602.237755,602.3354413,606.3148969,100000012.9,583.2679126,100000013.2
7,550.3268417,550.3268417,579.6274227,100000027.1,721.0289758,581.5748691,614.6851335,602.806735,100000028.9,563.5820208,100000000
7,560.5003743,560.5003743,575.1742264,100000269.1,697.8518341,609.140713,600.1480984,603.9049359,100000187.4,578.2406607,100000000
7,602.7797744,602.7797744,619.5601345,722.7803315,673.2679079,608.8678174,621.9289387,608.4926182,759.4701077,620.5917643,100000147.4
7,570.437737,570.437737,582.0525131,100000092,717.8866249,589.0485944,613.6723453,601.5935187,100000100.6,574.5391841,100000084.1
7,617.1156814,617.1156814,622.6969701,719.9621142,665.6715481,620.2396743,621.8936158,605.3953268,728.0587632,631.6636389,100000100.3
7,612.8976566,612.8976566,625.4746392,709.5552814,684.6006899,608.3294545,621.3897483,614.8445378,100000078.7,598.0016222,100000000
7,619.8651244,619.8651244,621.1146906,100000202,662.8265397,100000041.5,621.3557977,609.7266058,738.3391949,627.2264432,100000104.7
7,649.6852841,649.6852841,656.7643732,100000113.1,624.0336215,100000098.9,644.4213528,644.1730552,658.761392,100000279.3,669.0516909
7,631.490156,631.490156,641.3619175,100000487.4,666.3908451,100000287.7,637.4082822,644.2565301,100000014.4,657.1692433,100000138
7,613.1442057,613.1442057,613.3191565,100000075.5,693.6678199,646.9208488,619.3489424,632.4329961,100000062.3,610.0166979,100000020.5
7,614.5267587,614.5267587,596.9321083,100000266.7,100000216.4,598.8812399,597.2915199,596.1583748,100000231.2,595.1053734,100000112.5
7,611.1253959,611.1253959,629.3958717,100000088.7,683.7891612,100000029.3,639.8059767,624.2627996,100000198.3,617.8578959,100000022.2
7,574.3764275,574.3764275,589.2049048,100000095.1,705.5750767,616.9989626,602.7004592,606.6776144,100000241.9,596.1895463,100000137.6
7,567.9188709,567.9188709,604.4676424,100000054.3,689.2583628,589.3687354,625.3316866,603.8950015,100000113,588.4199322,100000039.1
7,616.5047432,616.5047432,621.1057892,669.6291065,635.215972,631.1932372,610.9820986,631.9102593,100000279.7,100000234.9,100000266.9
7,588.9142499,588.9142499,597.7437587,744.4357479,667.7762163,600.1258978,598.6118965,606.369384,100000471.1,588.0390564,100000000
7,624.3066777,624.3066777,618.6555003,100000411.1,671.895546,626.8972902,623.509539,612.8757084,100000151.1,639.7384656,100000087.3
7,594.6651982,594.6651982,605.0713506,100000085.8,100000123.9,641.3720111,624.0335573,624.6700776,100000000,612.4450492,100000111.3
7,533.0303731,533.0303731,568.6819312,100000206.7,731.3569161,567.1342602,607.8831019,586.1936032,100000065.2,555.8571147,100000064.4
7,562.1197818,562.1197818,587.4740057,735.9705774,694.9386905,598.5568642,607.2195286,598.3761361,100000000,587.8083167,100000026.5
7,596.0872019,596.0872019,608.986124,727.4785394,669.501777,607.8918209,609.5491928,613.3051531,100000146,610.5799908,100000000
7,640.1497097,640.1497097,625.9525316,697.3126222,658.6255067,100000011.7,635.1049388,644.3807567,100000000,663.7858811,100000164.5
7,591.1658113,591.1658113,601.0216005,100000264.9,658.4269992,574.7523688,604.536009,611.0430976,705.9243511,604.7725189,100000013.2
7,611.219648,611.219648,617.2573338,100000167.3,691.1346939,644.2412063,620.8668222,627.1704949,100000128.5,639.5796446,100000074.1
7,587.2902575,587.2902575,595.3185192,100000000,675.904397,625.903201,615.556746,618.3168875,100000010.9,605.8017348,100000012.5
7,556.5548012,556.5548012,591.4618252,100000166.9,100000037.1,589.384991,623.047174,605.8765859,100000012.5,574.8163682,100000000
7,581.0302748,581.0302748,591.6983842,100000128.9,699.5039166,642.2843938,606.5573977,612.942827,100000022.9,100000408.3,100000048.1
7,607.481372,607.481372,609.1786084,100000108.4,689.6341394,627.4167216,623.3949879,601.4445221,100000086.1,623.0202858,100000052.4
7,595.7969812,595.7969812,626.2323076,100000240.9,697.2322421,620.565602,627.493441,634.2135792,100000128.2,614.9939101,100000120.5
7,608.1949609,604.4601064,594.5869999,100000412,676.9634819,618.0232213,598.4114598,616.302002,752.1797563,596.3017087,100000000
7,626.5650192,626.5650192,618.8669184,757.079903,667.2641541,100000000,610.1860586,632.1603982,100000310.5,638.7834562,100000000
7,621.84931,621.84931,629.4921485,100000108.1,680.3614728,645.1490265,637.9067716,644.1551952,734.798497,625.2880355,100000025.1
7,603.7947995,603.7947995,644.3288195,712.5101655,668.6985779,623.8676376,640.7170577,635.9404146,100000054.7,624.3175806,100000106.3
7,609.5514964,609.5514964,619.3763974,100000175.5,705.3022497,630.79414,611.991401,630.2256724,100000000,617.4634081,100000096.7
7,587.8783271,586.6950336,616.1762707,100000145,710.6346191,619.1051408,622.0425277,641.2937606,100000212.2,605.4313166,100000172.4
7,563.8993028,563.8993028,604.0883712,732.1675572,685.5807226,618.131889,623.6561271,617.3430481,100000000,602.1786017,100000014
7,630.5207785,630.5207785,627.8840191,667.5107156,643.1869966,100000041.7,634.9871034,647.9969838,100000021.9,653.9678241,100000086.9
7,588.1005702,588.1005702,614.0264936,100000197.9,692.6935214,602.6843148,621.796837,613.4158841,100000350.3,607.0886961,100000026.5
7,574.8442848,574.8442848,584.799072,100000227.1,686.1973342,587.6205966,602.961325,602.78726,100000111.7,586.9777884,100000058.2
7,632.675209,632.675209,626.6219621,732.9052853,662.8334103,100000211.5,621.7921596,641.238635,100000118,633.7586486,100000089
7,569.793043,569.793043,581.8869905,798.9506296,100000026.9,627.4713569,615.0479362,621.8650093,100000132.7,581.6667212,100000135.4
7,583.6697899,583.6697899,628.3404988,727.6684047,702.9721085,605.9174126,627.4684132,611.6977718,100000049.1,606.4065841,100000000
7,578.5236546,578.5236546,585.3528499,100000037,703.8965625,628.30247,614.736378,617.2126765,100000013.6,598.0972944,100000039.7
7,561.4324647,559.0803882,576.782907,758.9480269,706.6286933,582.6411789,608.3922948,583.8340433,100000052.7,565.100074,100000073.1
7,603.5680883,603.5680883,624.1476391,100000011.6,663.758074,643.6358976,628.9042937,626.4452872,100000133.7,624.5188784,100000231.3
7,614.2272138,614.2272138,627.9742159,679.09519,644.0388968,100000317.2,618.8378367,630.6457746,100000013.6,636.0953131,100000012.1
7,587.505624,587.505624,608.666539,100000564.2,688.2772347,637.3779044,609.7434083,623.632414,762.6439499,618.8563884,100000000
7,628.540239,627.3036673,615.011166,702.7149148,629.77318,622.7120723,619.6416995,636.1175575,703.6570933,628.5152033,710.7081219
7,592.533673,592.533673,598.8351817,695.6762865,655.7600261,609.2868854,607.1239207,602.4797615,100000100.2,600.7898583,100000086.5
7,607.7190057,607.7190057,618.9279135,100000148.8,682.1672707,638.4809556,623.3974552,635.3366652,100000050.2,620.4606867,100000037
7,598.572144,598.572144,599.27979,100000353.5,656.6677903,100000181.3,616.6069685,613.0490788,100000387.6,613.2393588,100000048.4
7,578.9379105,578.9379105,618.3806981,100000000,686.4609978,641.8057009,618.7105451,635.3372163,100000060.6,655.8712527,100000123.2
7,603.5171679,603.5171679,613.3098845,703.8207449,657.0957571,633.8703813,614.179298,613.5292644,100000000,622.4650422,100000000
7,584.3415683,584.3415683,603.5132531,100000306.3,685.0303468,597.7333641,607.4987148,613.1213047,100000197.2,593.2179684,100000118.3
7,584.6441104,584.6441104,611.3738899,100000000,694.752313,610.0166951,626.7296534,613.1005299,100000000,599.9194254,100000166.9
7,584.698073,584.698073,616.7585213,705.2666179,646.3537829,599.6591815,633.3529067,616.3923305,724.3753355,600.4393076,100000025.8
7,611.9479268,611.9479268,638.5242858,753.2567142,678.2009798,100000267.7,641.3958354,644.2041267,100000077.8,638.5256104,751.3190043
7,584.2738028,584.2738028,600.9139818,721.6308731,693.0663589,592.0588113,605.0186131,623.8237793,745.1648271,605.6810526,100000036.1
7,591.4573856,591.4573856,607.059512,100000081.4,682.6125682,633.6128047,625.6913523,630.4189239,100000000,615.862261,100000000
7,599.8850713,599.8850713,606.2565177,100000389.2,694.041996,616.2759977,619.3251181,610.0457907,100000126.4,610.4960333,100000049.4
7,603.5700301,603.5700301,617.2309399,100000034.7,696.4562114,638.3218236,624.0335265,626.2148968,100000023.2,624.73847,100000075.3
7,563.601084,563.601084,585.6219632,100000061,764.2977233,601.8756801,615.3502885,599.0558855,100000248.2,578.2837003,100000000
7,583.2204177,583.2204177,606.6481253,724.3836948,686.1958524,614.9641449,624.6641219,613.2603258,100000226.1,593.7080307,100000142.6
7,598.2129323,598.2129323,615.4693912,100000231.7,647.9389273,604.8970986,614.4405256,613.9917756,704.3692653,615.9126253,100000094.4
7,622.3363446,622.3363446,625.4319778,713.7942527,666.8570307,100000068.3,628.6514938,636.0104512,100000311.2,625.1835948,100000328.9
7,579.3078948,579.3078948,609.3065804,100000399.8,705.8399273,613.3535779,623.1735889,622.9453322,100000118.7,615.0265507,100000039.8
7,565.6231593,565.6231593,586.8136951,761.3943104,723.2835385,600.8788591,610.6803178,607.7931082,100000127.2,591.4291876,100000038.4
7,588.5686647,588.5686647,619.6003868,100000000,671.9924349,609.4407365,617.5885813,636.4478441,100000011.6,610.1907015,100000060.7
7,607.3612314,607.3612314,614.4886315,690.8562613,671.5079405,619.7471013,609.3461124,626.9517918,100000127.8,617.1815006,100000280.4
7,640.057353,640.057353,626.2350038,733.6935742,675.7133808,657.9222761,625.9748439,658.4501014,100000039.5,646.6866693,100000012.5
7,608.2197918,608.2197918,613.1247909,100000025.9,669.2789446,652.2086019,623.9036703,629.9581118,100000000,610.7697914,100000039
7,580.3044448,580.3044448,607.6047375,100000000,685.8241426,616.5758003,618.7170403,619.0594702,100000066.9,589.923301,100000000
7,581.1745463,581.1745463,604.9885989,100000013.7,702.5252811,654.0697799,624.9543376,626.7237888,100000000,609.5592446,100000013.2
7,554.56623,554.56623,578.3641546,749.3963293,713.1821167,588.9001198,606.2075731,600.1651363,100000073.9,570.5164979,100000024.9
7,580.6261213,580.6261213,606.8921845,100000188.3,727.7551874,628.2609185,617.220955,628.1388594,100000000,601.198807,100000000
7,583.7018537,583.7018537,609.5719991,100000210.4,709.3286333,633.2706777,627.0342448,631.7962876,100000046.5,606.9493259,100000034.8
7,601.0456926,601.0456926,595.5481157,100000219,677.6068322,606.6696908,606.08182,614.6017139,744.7380208,604.2150781,100000225
7,625.262141,625.262141,630.5931505,100000000,688.2392298,100000051.8,627.3069551,638.504771,100000134.1,638.2639575,100000050.2
7,580.3430785,580.3430785,611.4071427,100000020.7,708.9464717,635.6835669,632.3333011,623.3392685,100000188.1,595.7255633,100000025.4
7,620.883068,620.883068,613.3352013,725.5148706,646.3933502,621.6209126,627.7612666,613.0717085,100000021.7,625.6295441,100000022.4
7,584.3355658,584.3355658,592.1050569,709.944515,649.7889302,100000301.5,628.6537825,599.3850841,100000225.5,607.8777174,100000047.4
7,581.1310756,581.1310756,596.442276,100000259,677.352771,616.5329571,609.3100859,627.4431547,100000044,604.656762,100000057.7
7,616.0973362,616.0973362,620.1633255,100000131.8,677.6487506,100000101.9,624.5075927,634.298963,100000380.1,631.1873031,100000000
7,593.0856753,589.3934313,598.425451,741.3893022,679.2887634,618.0061199,609.1919525,618.6130761,100000012.9,601.4171398,100000000
7,612.4421667,612.4421667,633.4157398,712.962064,667.0121745,100000022.5,632.8287514,614.5840092,721.3454089,637.7410805,717.4902821
7,602.0515934,602.0515934,610.0996784,747.7788075,100000062.2,644.4247701,615.8403853,636.987906,100000036.7,620.1202828,100000024.9
7,569.2435599,569.2435599,610.1941607,721.6888882,670.2630707,603.2849402,619.2436768,606.9928148,100000064.2,590.1429592,100000013.2
7,590.3860498,590.3860498,630.4123828,100000089.4,691.9581174,100000011.8,629.5930073,634.9539954,100000059.6,613.7072009,100000224.4
7,586.9055683,586.9055683,597.790138,100000047.5,700.1925038,640.8157423,615.4101397,626.0278394,100000013.6,598.7827598,100000000
7,602.1899339,602.1899339,616.3368243,100000222,656.2600582,100000061.7,615.2857763,616.6051949,100000130.7,628.0973984,100000168.2
7,604.4818861,604.4818861,627.4171114,100000096.4,701.9224132,604.4124913,637.5259566,611.5110775,100000025.4,606.1595155,100000000
7,586.2321744,586.2321744,615.5014265,723.2624391,673.5739508,607.6644843,628.6089689,615.5470763,100000222.4,611.4738334,100000256.6
7,585.9639529,585.9639529,616.8362487,753.5482297,669.8162035,599.0898964,611.1737015,598.9009901,100000196.5,602.7403921,100000163.7
7,588.4667231,588.4667231,605.3446651,739.5913866,682.9962338,608.9433635,620.4091774,629.8335815,100000207.8,609.2941848,100000270.1
7,602.6875303,592.8054934,609.8650052,100000013.7,100000013.2,618.0921171,616.4407411,608.8944343,100000000,597.1606998,100000000
7,586.6719981,583.2842607,595.0064685,100000013.7,675.4874674,100000079.1,603.1009071,606.0457992,100000053.6,599.1944801,100000000
7,593.8835763,593.8835763,601.6865652,722.0057065,667.790898,639.0496389,622.0163825,614.8799455,100000000,597.1656683,100000000
7,620.7722683,620.7722683,627.955015,730.3380053,668.5529203,636.3882322,622.9785857,626.247127,100000183.4,631.1084861,100000125.5
7,607.0864955,607.0864955,629.9449786,701.0889996,675.3332831,629.8062633,630.2359679,646.8512258,100000234.1,618.0900113,100000029.6
7,630.8362961,630.8362961,621.8998979,753.6015531,666.4081242,638.9718613,617.7300541,618.4252177,751.0774863,623.9761419,100000012.9
7,592.4532481,592.4532481,612.5284934,100000190.9,100000189.4,622.9358407,618.9523129,622.5644027,100000176.7,607.2637203,100000257.5
7,591.5526122,591.5526122,609.3048009,100000224.1,673.9831156,620.5887,621.067745,623.2594597,100000284.1,614.929807,100000179
7,599.0450322,599.0450322,591.4824693,100000000,651.9472228,605.2008343,603.46116,599.3527226,100000147.7,596.6671964,100000025.4
7,562.8067193,562.8067193,593.6452194,100000088.6,691.4531371,606.0379178,614.8503454,609.0835339,100000198.2,584.6205141,100000000
7,592.1150209,592.1150209,618.766113,100000070.6,682.5834157,625.7881325,618.7995116,630.5099564,100000131.6,619.6099276,100000109.1
7,574.1049718,574.1049718,579.2396526,100000062.6,721.2893713,586.5935227,599.0701002,595.1597089,100000000,576.9817196,100000039.7
7,666.247008,666.247008,648.8953955,734.8198283,664.082061,676.284981,638.2183263,660.2095158,667.2826785,672.3546994,678.3533215
7,612.8706612,612.8706612,632.0369949,100000037.8,660.1060795,648.3174063,630.3031204,635.2897833,100000063.9,653.4288581,100000063.2
7,593.8042236,593.8042236,596.7706894,100000429.4,713.5935956,633.417116,616.9693277,621.9505358,100000120.3,597.274038,100000100.5
7,583.3911085,583.3911085,595.2693072,100000000,703.1749907,598.9283485,609.0091656,598.3198581,100000040.2,589.9835069,100000208.6
7,610.3362405,610.3362405,615.5701711,100000282,688.1642546,682.0166337,627.2956684,638.2989625,100000230,100000372.2,100000223.3
7,560.7336058,560.7336058,570.1186771,100000000,722.9870358,579.1381212,602.1902896,584.2608279,100000027.2,563.4507956,100000039
7,563.6405783,563.6405783,592.552709,100000234.3,707.0668181,609.8690009,613.6754412,612.9415371,100000000,587.8047781,100000000
7,589.4201501,589.4201501,632.9676362,100000050.5,651.2754824,637.3819577,623.85178,656.2402052,100000045.3,611.27832,100000074.2
7,611.0609329,611.0609329,607.022703,100000413.8,684.5474725,639.5174334,614.6752131,619.9949799,100000000,607.6740591,100000110.7
7,600.1483651,600.1483651,614.5750046,725.2721065,675.8995196,610.8241407,624.9474183,620.8332703,100000027.2,613.920327,100000000
7,595.2334665,595.2334665,619.9069631,100000027.4,691.5689786,582.3954689,628.47972,615.6446877,100000000,606.1001948,100000013.2
7,567.639595,567.639595,597.3699588,721.8453407,678.8065376,604.1944171,611.6669533,606.2352121,100000000,589.6819547,100000012.5
7,576.577994,576.577994,618.8774062,100000447.8,657.7234456,625.9979216,621.1278376,619.6561525,100000402,605.1611902,100000036.8
7,550.2646061,550.2646061,601.0932427,100000212.2,728.567216,600.3932792,612.2211692,615.8718023,100000012.2,579.4613106,100000037.2
7,631.2012678,631.2012678,647.9785862,679.3649916,648.4201394,100000097.9,640.8480106,666.3018362,687.1102203,100000138.8,100000000
7,575.9676957,575.9676957,591.2759498,100000039.9,707.1562892,603.5772332,609.9878745,595.4612412,100000149.3,594.636627,100000000
7,514.5009702,514.5009702,541.8939843,100000254,100000062.5,570.5083408,594.5812089,577.5038704,100000000,531.0900062,100000000
7,600.2842137,600.2842137,620.5671757,100000027.4,675.9412047,100000137.1,629.0734111,632.0114314,100000000,621.9254792,100000000
7,568.7143828,568.7143828,598.2160898,100000000,100000265.2,607.5737135,619.940752,617.2493096,100000094.9,593.7556089,100000013.3
7,622.384573,622.384573,616.6752069,100000276.5,630.0047818,100000264.8,611.3911056,621.9533269,657.5768046,636.33216,100000238.5
7,608.1396656,608.1396656,643.7358252,100000036,645.0954731,627.5830393,638.2918265,626.7320555,100000021.5,616.6255847,100000021.2
7,605.3571987,605.3571987,628.1495084,732.2448744,689.0760812,631.0404108,621.8636726,638.7174912,100000262.7,617.1506012,100000056.1
7,574.7306839,574.7306839,594.9432052,100000033.5,696.8836707,573.1745394,609.291219,604.4020692,100000061.1,580.0218131,100000037.2
7,602.7348399,602.7348399,615.4670655,100000000,678.5657073,640.4634275,626.7966081,609.3195707,100000000,610.9434418,100000132.8
7,586.355217,586.355217,610.8094947,754.064124,736.8877352,614.6590924,610.9605233,604.1191777,100000167.7,595.3546916,100000118.9
7,588.776332,588.776332,618.2505299,687.7712271,663.8096313,602.1202041,619.3681303,607.9906115,100000464.8,603.864013,100000169.5
7,584.3937192,584.3937192,619.6548578,100000379.6,717.1074508,599.2621036,637.7245351,610.8101711,100000079.7,597.5997807,100000025.1
7,599.33224,599.33224,607.9513796,729.1581493,667.6780134,618.8640741,609.0974279,602.092916,100000362.8,612.0670356,100000513.8
7,640.2904617,640.2904617,634.8557109,701.7779872,662.6765311,100000109.7,634.4352004,645.0818778,100000041.1,658.9884203,100000000
7,600.381141,600.381141,613.7780968,100000047.5,100000241.8,600.3800877,608.8578039,607.6907857,100000226,598.2875723,100000153.6
7,578.4048889,578.4048889,601.9492257,100000144.9,707.0266262,621.4698623,622.1435237,611.6197255,100000109.6,608.6174756,100000013.2
7,621.5098118,621.5098118,620.6818392,718.1635502,660.4083068,666.7656825,619.6521325,625.809486,100000178.9,650.1912068,100000083.1
7,602.2841844,602.2841844,612.3656998,100000356.1,668.1698967,596.1969123,624.3166618,603.0188057,100000404.9,614.0259458,100000138.7
7,610.9763971,610.9763971,627.5215139,100000054.5,684.1234551,637.8403258,622.492483,641.6903131,100000095.3,636.8739981,100000073.2
7,589.1059396,589.1059396,594.0719049,100000063.4,689.1481798,622.4581704,617.6637267,619.1747674,100000062.2,607.242433,100000098.3
7,571.2642357,571.2642357,570.4684198,735.4266724,671.9669467,574.6484188,592.2618975,579.4196055,100000075.2,573.2952112,100000051.6
7,605.4099922,605.2572814,597.8378234,100000012.6,714.1079614,614.7475283,612.447359,626.7122364,100000107.2,582.15023,100000104.8
7,596.2616475,596.2616475,618.1711035,100000136.6,100000113.9,618.857303,618.9522212,620.5183648,100000091.8,622.2492807,100000077.4
7,598.5537404,598.5537404,611.0329932,100000195.9,683.3293677,631.2881436,622.0560674,611.7627183,100000131.9,618.7734196,100000047
7,552.6635461,552.6635461,587.2329287,100000130.9,701.3872173,597.0877332,608.604659,606.6481973,100000103.1,575.1545022,100000037.5
7,603.0683437,603.0683437,609.413996,100000013.3,682.1953516,610.9237496,612.7648868,608.7793952,100000014.4,618.2111194,100000000
7,597.9822897,597.9822897,607.9966299,100000741.2,708.6680786,100000494.1,617.0863789,621.9539952,100000060.4,615.7200326,100000012.3
7,569.4368668,569.4368668,593.3008402,100000037.8,695.3629193,562.6417911,603.2162978,593.7869551,100000159.5,580.15223,100000000
7,622.5462493,622.5462493,635.5974882,727.5649305,668.0372078,636.6779934,626.088417,652.8754351,100000422.7,638.9223193,100000410.6
7,602.728186,602.728186,602.1750604,732.4298184,675.2669847,618.4983321,607.9982443,631.6399809,100000130.4,623.9412547,100000000
7,608.3013564,608.3013564,643.4025989,100000059.5,692.5456379,646.4487068,637.3139617,631.9763348,100000037.4,638.2866215,100000111.9
7,599.0933556,599.0933556,613.6052162,717.880463,649.160225,600.3772688,606.2834837,607.2101583,719.7738305,595.7729132,100000117.6
